Mod:Item:MetaData, Localized Name
avaritia:infinity_boots, Infinity Boots
avaritia:skullfire_sword, Skullfire Sword
avaritia:endest_pearl, Endest Pearl
avaritia:ultimate_stew, Ultimate Stew
avaritia:cosmic_meatballs, Cosmic Meatballs
avaritia:matter_cluster, Matter Cluster
avaritia:compressed_crafting_table, Compressed Crafting Table
avaritia:double_compressed_crafting_table, Double Compressed Crafting Table
avaritia:extreme_crafting_table, Extreme Crafting Table
avaritia:block_resource:0, Neutronium Block
avaritia:block_resource:1, Infinity Block
avaritia:block_resource:2, Crystal Matrix
avaritia:neutron_collector, Neutron Collector
avaritia:neutronium_compressor, Neutronium Compressor
betternether:block_eyeball, Eyeball Block
betternether:block_eyeball_small, Small Eyeball Block
betternether:eye_seed, Eye Seed
betternether:netherrack_moss, Nether Moss
betternether:nether_grass, Nether Grass
betternether:nether_reed, Nether Reed
betternether:stalagnate_stem, Stalagnate
betternether:stalagnate_seed, Stalagnate Seed
betternether:stalagnate_bark, Stalagnate Bark
betternether:stalagnate_planks, Stalagnate Planks
betternether:stalagnate_planks_stairs, Stalagnate Stairs
betternether:stalagnate_planks_slab_half:0, Stalagnate Slab
betternether:stalagnate_planks_fence, Stalagnate Fence
betternether:stalagnate_planks_gate, Stalagnate Gate
betternether:stalagnate_planks_button, Stalagnate Button
betternether:stalagnate_planks_plate, Stalagnate Pressure Plate
betternether:reeds_block, Reeds Block
betternether:reeds_stairs, Reeds Stairs
betternether:reeds_slab_half:0, Reeds Slab
betternether:reeds_fence, Reeds Fence
betternether:reeds_gate, Reeds Gate
betternether:reeds_button, Reeds Button
betternether:reeds_plate, Reeds Pressure Plate
betternether:lucis_spore, Lucis Spore
betternether:nether_cactus, Nether Cactus
betternether:wart_seed, Wart Seed
betternether:barrel_cactus, Barrel Cactus
betternether:agave, Agave
betternether:black_bush, Black Bush
betternether:ink_bush_seed, Ink Bush Seed
betternether:smoker, Smoker
betternether:egg_plant, Egg Plant
betternether:black_apple_seed, Black Apple Seed
betternether:magma_flower, Magma flower seed
betternether:nether_mycelium, Nether Mycelium
betternether:orange_mushroom, Orange Mushroom
betternether:red_mold, Red Mold
betternether:gray_mold, Gray Mold
betternether:cincinnasite_ore, Cincinnasite Ore
betternether:cincinnasite_block, Cincinnasite Block
betternether:cincinnasite_forged, Forged Cincinnasite Block
betternether:cincinnasite_pillar, Cincinnasite Pillar
betternether:cincinnasite_bricks, Cincinnasite Bricks
betternether:cincinnasite_brick_plate, Cincinnasite Brick Plate
betternether:cincinnasite_stairs, Cincinnasite Stairs
betternether:cincinnasite_slab_half:0, Cincinnasite Slab
betternether:cincinnasite_button, Cincinnasite Button
betternether:cincinnasite_plate, Cincinnasite Plate
betternether:cincinnasite_lantern, Cincinnasite Lantern
betternether:cincinnasite_tile_large, Large Cincinnasite Tile
betternether:cincinnasite_tile_small, Small Cincinnasite Tile
betternether:cincinnasite_carved, Cincinnasite Carved
betternether:nether_brick_tile_large, Large Nether Brick Tile
betternether:nether_brick_tile_small, Small Nether Brick Tile
betternether:cincinnasite_wall, Cincinnasite Wall
betternether:bone_block, Bone Block
betternether:bone_stairs, Bone Stairs
betternether:bone_slab_half:0, Bone Slab
betternether:bone_button, Bone Button
betternether:bone_plate, Bone Pressure Plate
betternether:cincinnasite_fire_bowl, Cincinnasite Fire Bowl
betternether:bone_wall, Bone Wall
betternether:nether_brick_wall, Nether Brick Wall
betternether:nether_brick_tile_slab_half:0, Small Nether Brick Tile Slab
betternether:nether_brick_tile_stairs, Small Nether Brick Tile Stairs
betternether:bone_mushroom, Bone Mushroom Spores
betternether:reeds_ladder, Reeds Ladder
betternether:cincinnasite_bricks_pillar, Cincinnasite Brick Pillar
betternether:bone_tile, Bone Tile
betternether:cincinnasite_pedestal, Cincinnasite Pedestal
betternether:pig_statue_01, Respawner Statue
betternether:cincinnasite_pot, Cincinnasite Pot
betternether:cincinnasite_frame, Cincinnasite Frame
betternether:quartz_glass, Quartz Glass
betternether:quartz_glass_framed, Framed Quartz Glass
betternether:quartz_stained_glass:0, Quartz Stained Glass White
betternether:quartz_stained_glass:1, Quartz Stained Glass Orange
betternether:quartz_stained_glass:2, Quartz Stained Glass Magenta
betternether:quartz_stained_glass:3, Quartz Stained Glass Light Blue
betternether:quartz_stained_glass:4, Quartz Stained Glass Yellow
betternether:quartz_stained_glass:5, Quartz Stained Glass Lime
betternether:quartz_stained_glass:6, Quartz Stained Glass Pink
betternether:quartz_stained_glass:7, Quartz Stained Glass Gray
betternether:quartz_stained_glass:8, Quartz Stained Glass Silver
betternether:quartz_stained_glass:9, Quartz Stained Glass Cyan
betternether:quartz_stained_glass:10, Quartz Stained Glass Purple
betternether:quartz_stained_glass:11, Quartz Stained Glass Blue
betternether:quartz_stained_glass:12, Quartz Stained Glass Brown
betternether:quartz_stained_glass:13, Quartz Stained Glass Green
betternether:quartz_stained_glass:14, Quartz Stained Glass Red
betternether:quartz_stained_glass:15, Quartz Stained Glass Black
betternether:cincinnasite_bars, Cincinnasite Bars
betternether:quartz_glass_pane, Quartz Glass Pane
betternether:quartz_glass_framed_pane, Framed Quartz Glass Pane
betternether:cincinnasite_forge, Cincinnasite Forge
betternether:netherrack_furnace, Netherrack Furnace
betternether:bone_reed_door, Bone-Reed Door
betternether:bone_cincinnasite_door, Bone-Cincinnasite Door
betternether:quartz_stained_glass_framed:0, Framed Quartz Stained Glass White
betternether:quartz_stained_glass_framed:1, Framed Quartz Stained Glass Orange
betternether:quartz_stained_glass_framed:2, Framed Quartz Stained Glass Magenta
betternether:quartz_stained_glass_framed:3, Framed Quartz Stained Glass Light Blue
betternether:quartz_stained_glass_framed:4, Framed Quartz Stained Glass Yellow
betternether:quartz_stained_glass_framed:5, Framed Quartz Stained Glass Lime
betternether:quartz_stained_glass_framed:6, Framed Quartz Stained Glass Pink
betternether:quartz_stained_glass_framed:7, Framed Quartz Stained Glass Gray
betternether:quartz_stained_glass_framed:8, Framed Quartz Stained Glass Silver
betternether:quartz_stained_glass_framed:9, Framed Quartz Stained Glass Cyan
betternether:quartz_stained_glass_framed:10, Framed Quartz Stained Glass Purple
betternether:quartz_stained_glass_framed:11, Framed Quartz Stained Glass Blue
betternether:quartz_stained_glass_framed:12, Framed Quartz Stained Glass Brown
betternether:quartz_stained_glass_framed:13, Framed Quartz Stained Glass Green
betternether:quartz_stained_glass_framed:14, Framed Quartz Stained Glass Red
betternether:quartz_stained_glass_framed:15, Framed Quartz Stained Glass Black
betternether:chest_of_drawers, tile.chest_of_drawers.name
betternether:black_apple, Black Apple
betternether:cincinnasite, Cincinnasite
betternether:cincinnasite_pickaxe, Cincinnasite Pickaxe
betternether:cincinnasite_pickaxe_diamond, Cincinnasite-Diamond Pickaxe
betternether:stalagnate_bowl, Stalagnate Bowl
betternether:stalagnate_bowl_wart, Wart Soup
betternether:stalagnate_bowl_mushroom, Mushroom Stew
betternether:stalagnate_bowl_apple, Black Apple
betternether:cincinnasite_axe, Cincinnasite Axe
betternether:cincinnasite_axe_diamond, Cincinnasite-Diamond Axe
biomesoplenty:grass:0, Spectral Moss
biomesoplenty:grass:1, Overgrown Stone
biomesoplenty:grass:2, Loamy Grass Block
biomesoplenty:grass:3, Sandy Grass Block
biomesoplenty:grass:4, Silty Grass Block
biomesoplenty:grass:5, Origin Grass Block
biomesoplenty:grass:6, Overgrown Netherrack
biomesoplenty:grass:7, Flowering Grass Block
biomesoplenty:grass:8, Mycelial Netherrack
biomesoplenty:dirt:8, Coarse Loamy Dirt
biomesoplenty:dirt:0, Loamy Dirt
biomesoplenty:dirt:9, Coarse Sandy Dirt
biomesoplenty:dirt:1, Sandy Dirt
biomesoplenty:dirt:10, Coarse Silty Dirt
biomesoplenty:dirt:2, Silty Dirt
biomesoplenty:grass_path:0, Loamy Grass Path
biomesoplenty:grass_path:1, Sandy Grass Path
biomesoplenty:grass_path:2, Silty Grass Path
biomesoplenty:farmland_0:0, Loamy Farmland
biomesoplenty:farmland_0:1, Sandy Farmland
biomesoplenty:farmland_1:0, Silty Farmland
biomesoplenty:white_sand:0, White Sand
biomesoplenty:white_sandstone:0, White Sandstone
biomesoplenty:white_sandstone:1, Chiseled White Sandstone
biomesoplenty:white_sandstone:2, Smooth White Sandstone
biomesoplenty:white_sandstone_stairs:0, White Sandstone Stairs
biomesoplenty:dried_sand:0, Dried Sand
biomesoplenty:hard_ice:0, Hardened Ice
biomesoplenty:ash_block:0, Ash Block
biomesoplenty:mud:0, Mud
biomesoplenty:flesh:0, Flesh
biomesoplenty:crystal:0, Celestial Crystal
biomesoplenty:biome_block:0, Biome Essence Ore
biomesoplenty:gem_ore:0, Ender Amethyst Ore
biomesoplenty:gem_ore:1, Ruby Ore
biomesoplenty:gem_ore:2, Peridot Ore
biomesoplenty:gem_ore:3, Topaz Ore
biomesoplenty:gem_ore:4, Tanzanite Ore
biomesoplenty:gem_ore:5, Malachite Ore
biomesoplenty:gem_ore:6, Sapphire Ore
biomesoplenty:gem_ore:7, Amber Ore
biomesoplenty:gem_block:0, Block of Amethyst
biomesoplenty:gem_block:1, Block of Ruby
biomesoplenty:gem_block:2, Block of Peridot
biomesoplenty:gem_block:3, Block of Topaz
biomesoplenty:gem_block:4, Block of Tanzanite
biomesoplenty:gem_block:5, Block of Malachite
biomesoplenty:gem_block:6, Block of Sapphire
biomesoplenty:gem_block:7, Block of Amber
biomesoplenty:hive:0, Hive Block
biomesoplenty:hive:1, Honeycomb Block
biomesoplenty:hive:2, Empty Honeycomb Block
biomesoplenty:hive:3, Filled Honeycomb Block
biomesoplenty:honey_block:0, Honey Block
biomesoplenty:blue_fire:0, Blue Fire
biomesoplenty:bamboo_thatching:0, Bamboo Thatching
biomesoplenty:mud_brick_block:0, Mud Bricks
biomesoplenty:mud_brick_stairs:0, Mud Bricks Stairs
biomesoplenty:other_slab:0, Mud Bricks Slab
biomesoplenty:other_slab:1, White Sandstone Slab
biomesoplenty:log_0:4, Sacred Oak Wood
biomesoplenty:log_0:5, Cherry Wood
biomesoplenty:log_0:6, Umbran Wood
biomesoplenty:log_0:7, Fir Wood
biomesoplenty:log_1:4, Ethereal Wood
biomesoplenty:log_1:5, Magic Wood
biomesoplenty:log_1:6, Mangrove Wood
biomesoplenty:log_1:7, Palm Wood
biomesoplenty:log_2:4, Redwood Wood
biomesoplenty:log_2:5, Willow Wood
biomesoplenty:log_2:6, Pine Wood
biomesoplenty:log_2:7, Hellbark Wood
biomesoplenty:log_3:4, Jacaranda Wood
biomesoplenty:log_3:5, Mahogany Wood
biomesoplenty:log_3:6, Ebony Wood
biomesoplenty:log_3:7, Eucalyptus Wood
biomesoplenty:log_4:4, Giant Flower Stem
biomesoplenty:log_4:5, Dead Wood
biomesoplenty:leaves_0:8, Yellow Autumn Leaves
biomesoplenty:leaves_0:9, Orange Autumn Leaves
biomesoplenty:leaves_0:10, Bamboo Leaves
biomesoplenty:leaves_0:11, Magic Leaves
biomesoplenty:leaves_1:8, Umbran Leaves
biomesoplenty:leaves_1:9, Dead Leaves
biomesoplenty:leaves_1:10, Fir Leaves
biomesoplenty:leaves_1:11, Ethereal Leaves
biomesoplenty:leaves_2:8, Origin Leaves
biomesoplenty:leaves_2:9, Pink Cherry Leaves
biomesoplenty:leaves_2:10, White Cherry Leaves
biomesoplenty:leaves_2:11, Maple Leaves
biomesoplenty:leaves_3:8, Hellbark Leaves
biomesoplenty:leaves_3:9, Flowering Oak Leaves
biomesoplenty:leaves_3:10, Jacaranda Leaves
biomesoplenty:leaves_3:11, Sacred Oak Leaves
biomesoplenty:leaves_4:8, Mangrove Leaves
biomesoplenty:leaves_4:9, Palm Leaves
biomesoplenty:leaves_4:10, Redwood Leaves
biomesoplenty:leaves_4:11, Willow Leaves
biomesoplenty:leaves_5:8, Pine Leaves
biomesoplenty:leaves_5:9, Mahogany Leaves
biomesoplenty:leaves_5:10, Ebony Leaves
biomesoplenty:leaves_5:11, Eucalyptus Leaves
biomesoplenty:leaves_6:8, Giant Red Flower Petal
biomesoplenty:leaves_6:9, Giant Yellow Flower Petal
biomesoplenty:planks_0:0, Sacred Oak Wood Planks
biomesoplenty:planks_0:1, Cherry Wood Planks
biomesoplenty:planks_0:2, Umbran Wood Planks
biomesoplenty:planks_0:3, Fir Wood Planks
biomesoplenty:planks_0:4, Ethereal Wood Planks
biomesoplenty:planks_0:5, Magic Wood Planks
biomesoplenty:planks_0:6, Mangrove Wood Planks
biomesoplenty:planks_0:7, Palm Wood Planks
biomesoplenty:planks_0:8, Redwood Wood Planks
biomesoplenty:planks_0:9, Willow Wood Planks
biomesoplenty:planks_0:10, Pine Wood Planks
biomesoplenty:planks_0:11, Hellbark Wood Planks
biomesoplenty:planks_0:12, Jacaranda Wood Planks
biomesoplenty:planks_0:13, Mahogany Wood Planks
biomesoplenty:planks_0:14, Ebony Wood Planks
biomesoplenty:planks_0:15, Eucalyptus Wood Planks
biomesoplenty:sacred_oak_stairs:0, Sacred Oak Wood Stairs
biomesoplenty:cherry_stairs:0, Cherry Wood Stairs
biomesoplenty:umbran_stairs:0, Umbran Wood Stairs
biomesoplenty:fir_stairs:0, Fir Wood Stairs
biomesoplenty:ethereal_stairs:0, Ethereal Wood Stairs
biomesoplenty:magic_stairs:0, Magic Wood Stairs
biomesoplenty:mangrove_stairs:0, Mangrove Wood Stairs
biomesoplenty:palm_stairs:0, Palm Wood Stairs
biomesoplenty:redwood_stairs:0, Redwood Wood Stairs
biomesoplenty:willow_stairs:0, Willow Wood Stairs
biomesoplenty:pine_stairs:0, Pine Wood Stairs
biomesoplenty:hellbark_stairs:0, Hellbark Wood Stairs
biomesoplenty:jacaranda_stairs:0, Jacaranda Wood Stairs
biomesoplenty:mahogany_stairs:0, Mahogany Wood Stairs
biomesoplenty:ebony_stairs:0, Ebony Wood Stairs
biomesoplenty:eucalyptus_stairs:0, Eucalyptus Wood Stairs
biomesoplenty:wood_slab_0:0, Sacred Oak Wood Slab
biomesoplenty:wood_slab_0:1, Cherry Wood Slab
biomesoplenty:wood_slab_0:2, Umbran Wood Slab
biomesoplenty:wood_slab_0:3, Fir Wood Slab
biomesoplenty:wood_slab_0:4, Ethereal Wood Slab
biomesoplenty:wood_slab_0:5, Magic Wood Slab
biomesoplenty:wood_slab_0:6, Mangrove Wood Slab
biomesoplenty:wood_slab_0:7, Palm Wood Slab
biomesoplenty:wood_slab_1:0, Redwood Wood Slab
biomesoplenty:wood_slab_1:1, Willow Wood Slab
biomesoplenty:wood_slab_1:2, Pine Wood Slab
biomesoplenty:wood_slab_1:3, Hellbark Wood Slab
biomesoplenty:wood_slab_1:4, Jacaranda Wood Slab
biomesoplenty:wood_slab_1:5, Mahogany Wood Slab
biomesoplenty:wood_slab_1:6, Ebony Wood Slab
biomesoplenty:wood_slab_1:7, Eucalyptus Wood Slab
biomesoplenty:sacred_oak_fence:0, Sacred Oak Fence
biomesoplenty:cherry_fence:0, Cherry Fence
biomesoplenty:umbran_fence:0, Umbran Fence
biomesoplenty:fir_fence:0, Fir Fence
biomesoplenty:ethereal_fence:0, Ethereal Fence
biomesoplenty:magic_fence:0, Magic Fence
biomesoplenty:mangrove_fence:0, Mangrove Fence
biomesoplenty:palm_fence:0, Palm Fence
biomesoplenty:redwood_fence:0, Redwood Fence
biomesoplenty:willow_fence:0, Willow Fence
biomesoplenty:pine_fence:0, Pine Fence
biomesoplenty:hellbark_fence:0, Hellbark Fence
biomesoplenty:jacaranda_fence:0, Jacaranda Fence
biomesoplenty:mahogany_fence:0, Mahogany Fence
biomesoplenty:ebony_fence:0, Ebony Fence
biomesoplenty:eucalyptus_fence:0, Eucalyptus Fence
biomesoplenty:sacred_oak_fence_gate:0, Sacred Oak Fence Gate
biomesoplenty:cherry_fence_gate:0, Cherry Fence Gate
biomesoplenty:umbran_fence_gate:0, Umbran Fence Gate
biomesoplenty:fir_fence_gate:0, Fir Fence Gate
biomesoplenty:ethereal_fence_gate:0, Ethereal Fence Gate
biomesoplenty:magic_fence_gate:0, Magic Fence Gate
biomesoplenty:mangrove_fence_gate:0, Mangrove Fence Gate
biomesoplenty:palm_fence_gate:0, Palm Fence Gate
biomesoplenty:redwood_fence_gate:0, Redwood Fence Gate
biomesoplenty:willow_fence_gate:0, Willow Fence Gate
biomesoplenty:pine_fence_gate:0, Pine Fence Gate
biomesoplenty:hellbark_fence_gate:0, Hellbark Fence Gate
biomesoplenty:jacaranda_fence_gate:0, Jacaranda Fence Gate
biomesoplenty:mahogany_fence_gate:0, Mahogany Fence Gate
biomesoplenty:ebony_fence_gate:0, Ebony Fence Gate
biomesoplenty:eucalyptus_fence_gate:0, Eucalyptus Fence Gate
biomesoplenty:sacred_oak_door, Sacred Oak Door
biomesoplenty:cherry_door, Cherry Door
biomesoplenty:umbran_door, Umbran Door
biomesoplenty:fir_door, Fir Door
biomesoplenty:ethereal_door, Ethereal Door
biomesoplenty:magic_door, Magic Door
biomesoplenty:mangrove_door, Mangrove Door
biomesoplenty:palm_door, Palm Door
biomesoplenty:redwood_door, Redwood Door
biomesoplenty:willow_door, Willow Door
biomesoplenty:pine_door, Pine Door
biomesoplenty:hellbark_door, Hellbark Door
biomesoplenty:jacaranda_door, Jacaranda Door
biomesoplenty:mahogany_door, Mahogany Door
biomesoplenty:ebony_door, Ebony Door
biomesoplenty:eucalyptus_door, Eucalyptus Door
biomesoplenty:coral:0, Pink Coral
biomesoplenty:coral:1, Orange Coral
biomesoplenty:coral:2, Blue Coral
biomesoplenty:coral:3, Glowing Coral
biomesoplenty:coral:4, Algae
biomesoplenty:seaweed:0, Kelp
biomesoplenty:waterlily:0, Medium Lily Pad
biomesoplenty:waterlily:1, Small Lily Pad
biomesoplenty:waterlily:2, Tiny Lily Pad
biomesoplenty:waterlily:3, Flowered Lily
biomesoplenty:bamboo:0, Bamboo
biomesoplenty:sapling_0:0, Yellow Autumn Sapling
biomesoplenty:sapling_0:1, Orange Autumn Sapling
biomesoplenty:sapling_0:2, Bamboo Sapling
biomesoplenty:sapling_0:3, Magic Sapling
biomesoplenty:sapling_0:4, Umbran Sapling
biomesoplenty:sapling_0:5, Dead Sapling
biomesoplenty:sapling_0:6, Fir Sapling
biomesoplenty:sapling_0:7, Ethereal Sapling
biomesoplenty:sapling_1:0, Origin Sapling
biomesoplenty:sapling_1:1, Pink Cherry Sapling
biomesoplenty:sapling_1:2, White Cherry Sapling
biomesoplenty:sapling_1:3, Maple Sapling
biomesoplenty:sapling_1:4, Hellbark Sapling
biomesoplenty:sapling_1:5, Flowering Oak Sapling
biomesoplenty:sapling_1:6, Jacaranda Sapling
biomesoplenty:sapling_1:7, Sacred Oak Sapling
biomesoplenty:sapling_2:0, Mangrove Sapling
biomesoplenty:sapling_2:1, Palm Sapling
biomesoplenty:sapling_2:2, Redwood Sapling
biomesoplenty:sapling_2:3, Willow Sapling
biomesoplenty:sapling_2:4, Pine Sapling
biomesoplenty:sapling_2:5, Mahogany Sapling
biomesoplenty:sapling_2:6, Ebony Sapling
biomesoplenty:sapling_2:7, Eucalyptus Sapling
biomesoplenty:plant_0:0, Short Grass
biomesoplenty:plant_0:1, Medium Grass
biomesoplenty:plant_0:2, Bush
biomesoplenty:plant_0:3, Sprout
biomesoplenty:plant_0:4, Poison Ivy
biomesoplenty:plant_0:5, Berry Bush
biomesoplenty:plant_0:6, Shrub
biomesoplenty:plant_0:7, Wheat Grass
biomesoplenty:plant_0:8, Damp Grass
biomesoplenty:plant_0:9, Koru
biomesoplenty:plant_0:10, Clover Patch
biomesoplenty:plant_0:11, Leaf Pile
biomesoplenty:plant_0:12, Dead Leaf Pile
biomesoplenty:plant_0:13, Dead Grass
biomesoplenty:plant_0:14, Desert Grass
biomesoplenty:plant_0:15, Desert Sprouts
biomesoplenty:plant_1:0, Dune Grass
biomesoplenty:plant_1:1, Spectral Fern
biomesoplenty:plant_1:2, Thorns
biomesoplenty:plant_1:3, Wild Rice
biomesoplenty:plant_1:4, Cattail
biomesoplenty:plant_1:5, River Cane
biomesoplenty:plant_1:6, Tiny Cactus
biomesoplenty:plant_1:7, Devilweed
biomesoplenty:plant_1:8, Reed
